image_id,label,variety,age,label_enc,kfold
107646.jpg,downy_mildew,ADT45,60,6,0
105682.jpg,blast,ADT45,70,3,0
102813.jpg,blast,Zonal,70,3,0
103543.jpg,normal,ADT45,70,8,0
105368.jpg,normal,ADT45,60,8,0
104291.jpg,normal,ADT45,70,8,0
105732.jpg,downy_mildew,Onthanel,70,6,0
103118.jpg,blast,KarnatakaPonni,75,3,0
103066.jpg,dead_heart,Ponni,80,5,0
102420.jpg,bacterial_leaf_blight,ADT45,65,0,0
104857.jpg,normal,Ponni,60,8,0
106588.jpg,dead_heart,AndraPonni,65,5,0
102765.jpg,bacterial_panicle_blight,Ponni,80,2,0
108791.jpg,hispa,ADT45,45,7,0
106296.jpg,downy_mildew,Zonal,55,6,0
103190.jpg,hispa,KarnatakaPonni,70,7,0
102507.jpg,tungro,Zonal,55,9,0
102490.jpg,dead_heart,ADT45,70,5,0
109357.jpg,dead_heart,KarnatakaPonni,75,5,0
102881.jpg,blast,AtchayaPonni,50,3,0
109675.jpg,normal,ADT45,60,8,0
103703.jpg,blast,ADT45,67,3,0
103153.jpg,hispa,ADT45,60,7,0
105237.jpg,normal,Ponni,60,8,0
106786.jpg,dead_heart,ADT45,72,5,0
108368.jpg,dead_heart,ADT45,73,5,0
103474.jpg,dead_heart,ADT45,70,5,0
103955.jpg,blast,ADT45,67,3,0
104439.jpg,bacterial_leaf_blight,ADT45,55,0,0
105895.jpg,dead_heart,Onthanel,50,5,0
103054.jpg,bacterial_leaf_streak,KarnatakaPonni,50,1,0
102597.jpg,hispa,ADT45,55,7,0
105595.jpg,hispa,ADT45,70,7,0
100189.jpg,normal,Ponni,60,8,0
109889.jpg,blast,Ponni,55,3,0
104184.jpg,bacterial_panicle_blight,Ponni,80,2,0
103576.jpg,brown_spot,ADT45,72,4,0
110276.jpg,hispa,ADT45,50,7,0
108095.jpg,downy_mildew,ADT45,60,6,0
102882.jpg,downy_mildew,ADT45,60,6,0
101395.jpg,hispa,ADT45,50,7,0
105434.jpg,downy_mildew,ADT45,60,6,0
108689.jpg,downy_mildew,Surya,45,6,0
105101.jpg,brown_spot,ADT45,72,4,0
109079.jpg,blast,Zonal,70,3,0
104763.jpg,tungro,ADT45,60,9,0
105566.jpg,blast,KarnatakaPonni,75,3,0
103948.jpg,tungro,ADT45,70,9,0
103947.jpg,normal,ADT45,60,8,0
102014.jpg,tungro,ADT45,67,9,0
108188.jpg,normal,Ponni,60,8,0
109258.jpg,brown_spot,ADT45,70,4,0
106437.jpg,dead_heart,AndraPonni,65,5,0
101564.jpg,normal,ADT45,70,8,0
103435.jpg,bacterial_leaf_blight,ADT45,50,0,0
107017.jpg,brown_spot,ADT45,72,4,0
105912.jpg,blast,ADT45,55,3,0
104002.jpg,brown_spot,ADT45,70,4,0
105225.jpg,hispa,AtchayaPonni,65,7,0
103961.jpg,normal,ADT45,70,8,0
104606.jpg,blast,KarnatakaPonni,75,3,0
108258.jpg,brown_spot,ADT45,55,4,0
104578.jpg,blast,AndraPonni,45,3,0
102105.jpg,hispa,ADT45,45,7,0
108657.jpg,normal,ADT45,60,8,0
107862.jpg,tungro,ADT45,45,9,0
109863.jpg,brown_spot,ADT45,68,4,0
104529.jpg,normal,Ponni,55,8,0
104518.jpg,bacterial_leaf_blight,ADT45,55,0,0
102200.jpg,bacterial_panicle_blight,Ponni,80,2,0
105351.jpg,blast,ADT45,60,3,0
105157.jpg,blast,Ponni,47,3,0
101958.jpg,normal,Ponni,60,8,0
104076.jpg,dead_heart,ADT45,67,5,0
106242.jpg,tungro,ADT45,72,9,0
110031.jpg,dead_heart,ADT45,67,5,0
106410.jpg,normal,Ponni,60,8,0
103150.jpg,bacterial_panicle_blight,ADT45,75,2,0
103092.jpg,dead_heart,ADT45,67,5,0
103005.jpg,hispa,Onthanel,70,7,0
109123.jpg,brown_spot,Ponni,67,4,0
101208.jpg,hispa,ADT45,68,7,0
107163.jpg,normal,ADT45,50,8,0
100716.jpg,normal,ADT45,75,8,0
106247.jpg,tungro,ADT45,60,9,0
109497.jpg,tungro,ADT45,45,9,0
100733.jpg,bacterial_leaf_blight,ADT45,72,0,0
109952.jpg,normal,ADT45,60,8,0
109212.jpg,blast,ADT45,70,3,0
109479.jpg,brown_spot,ADT45,70,4,0
101067.jpg,blast,KarnatakaPonni,75,3,0
102810.jpg,normal,ADT45,57,8,0
101739.jpg,tungro,Ponni,45,9,0
100479.jpg,downy_mildew,Onthanel,70,6,0
103870.jpg,normal,ADT45,60,8,0
104862.jpg,brown_spot,ADT45,70,4,0
105660.jpg,normal,ADT45,70,8,0
103215.jpg,dead_heart,Onthanel,70,5,0
101093.jpg,normal,ADT45,60,8,0
102427.jpg,bacterial_leaf_blight,ADT45,72,0,0
104745.jpg,normal,ADT45,67,8,0
106475.jpg,bacterial_panicle_blight,ADT45,70,2,0
106865.jpg,normal,ADT45,70,8,0
103507.jpg,downy_mildew,ADT45,70,6,0
104453.jpg,blast,AndraPonni,45,3,0
108512.jpg,downy_mildew,Zonal,55,6,0
108803.jpg,hispa,Zonal,70,7,0
101709.jpg,bacterial_leaf_streak,ADT45,77,1,0
106729.jpg,dead_heart,ADT45,70,5,0
104834.jpg,hispa,KarnatakaPonni,50,7,0
100829.jpg,tungro,ADT45,70,9,0
109667.jpg,blast,ADT45,70,3,0
105654.jpg,tungro,ADT45,65,9,0
100427.jpg,hispa,AtchayaPonni,65,7,0
100049.jpg,bacterial_leaf_blight,ADT45,50,0,0
108894.jpg,downy_mildew,ADT45,70,6,0
103477.jpg,blast,KarnatakaPonni,75,3,0
100400.jpg,normal,ADT45,70,8,0
104483.jpg,blast,Ponni,55,3,0
106804.jpg,dead_heart,ADT45,65,5,0
106712.jpg,dead_heart,ADT45,70,5,0
103074.jpg,hispa,AtchayaPonni,57,7,0
104784.jpg,normal,ADT45,60,8,0
110376.jpg,bacterial_panicle_blight,Ponni,80,2,0
107486.jpg,brown_spot,ADT45,72,4,0
101449.jpg,tungro,ADT45,60,9,0
100108.jpg,dead_heart,Onthanel,50,5,0
100731.jpg,blast,KarnatakaPonni,75,3,0
103402.jpg,downy_mildew,KarnatakaPonni,70,6,0
103229.jpg,normal,ADT45,82,8,0
105945.jpg,blast,KarnatakaPonni,75,3,0
102773.jpg,bacterial_leaf_blight,ADT45,55,0,0
107176.jpg,blast,KarnatakaPonni,75,3,0
105418.jpg,blast,Onthanel,50,3,0
101612.jpg,normal,ADT45,57,8,0
105833.jpg,blast,KarnatakaPonni,75,3,0
107671.jpg,hispa,AndraPonni,65,7,0
108613.jpg,dead_heart,ADT45,67,5,0
109138.jpg,bacterial_leaf_streak,ADT45,55,1,0
108839.jpg,normal,ADT45,60,8,0
108402.jpg,downy_mildew,ADT45,70,6,0
101514.jpg,tungro,ADT45,70,9,0
109965.jpg,hispa,Zonal,70,7,0
107300.jpg,downy_mildew,ADT45,70,6,0
109674.jpg,bacterial_leaf_blight,ADT45,72,0,0
105120.jpg,dead_heart,ADT45,67,5,0
109008.jpg,bacterial_leaf_streak,Zonal,70,1,0
102446.jpg,blast,KarnatakaPonni,75,3,0
108375.jpg,hispa,ADT45,70,7,0
109531.jpg,tungro,ADT45,70,9,0
104095.jpg,downy_mildew,ADT45,60,6,0
105506.jpg,blast,KarnatakaPonni,75,3,0
108847.jpg,brown_spot,ADT45,65,4,0
104833.jpg,hispa,AtchayaPonni,65,7,0
103196.jpg,dead_heart,KarnatakaPonni,75,5,0
106899.jpg,normal,ADT45,60,8,0
101843.jpg,tungro,ADT45,57,9,0
108842.jpg,normal,ADT45,60,8,0
102627.jpg,blast,KarnatakaPonni,75,3,0
103082.jpg,normal,Ponni,55,8,0
108681.jpg,dead_heart,ADT45,70,5,0
104637.jpg,downy_mildew,ADT45,60,6,0
105188.jpg,tungro,ADT45,57,9,0
108237.jpg,brown_spot,ADT45,70,4,0
105150.jpg,blast,ADT45,70,3,0
106941.jpg,hispa,AndraPonni,65,7,0
100142.jpg,brown_spot,ADT45,70,4,0
104737.jpg,tungro,ADT45,72,9,0
110139.jpg,blast,ADT45,68,3,0
100502.jpg,hispa,KarnatakaPonni,70,7,0
108976.jpg,bacterial_leaf_blight,ADT45,72,0,0
106665.jpg,hispa,ADT45,70,7,0
105751.jpg,blast,ADT45,60,3,0
108100.jpg,downy_mildew,AtchayaPonni,45,6,0
105167.jpg,normal,ADT45,60,8,0
104773.jpg,tungro,ADT45,70,9,0
109057.jpg,dead_heart,ADT45,67,5,0
109416.jpg,normal,ADT45,50,8,0
107125.jpg,tungro,ADT45,60,9,0
102256.jpg,normal,ADT45,72,8,0
102488.jpg,bacterial_leaf_blight,ADT45,55,0,0
101730.jpg,bacterial_leaf_streak,ADT45,60,1,0
109894.jpg,downy_mildew,ADT45,70,6,0
108628.jpg,normal,ADT45,70,8,0
108732.jpg,normal,Ponni,60,8,0
107437.jpg,dead_heart,ADT45,75,5,0
108064.jpg,hispa,ADT45,60,7,0
110094.jpg,brown_spot,ADT45,66,4,0
102146.jpg,blast,KarnatakaPonni,50,3,0
100694.jpg,bacterial_panicle_blight,ADT45,68,2,0
105242.jpg,normal,Ponni,55,8,0
101997.jpg,hispa,AtchayaPonni,65,7,0
107622.jpg,normal,ADT45,60,8,0
105408.jpg,hispa,AtchayaPonni,65,7,0
101609.jpg,brown_spot,ADT45,50,4,0
100867.jpg,hispa,ADT45,70,7,0
102792.jpg,dead_heart,ADT45,70,5,0
104590.jpg,bacterial_leaf_streak,Onthanel,50,1,0
103664.jpg,normal,ADT45,60,8,0
102725.jpg,normal,Ponni,60,8,0
104084.jpg,brown_spot,KarnatakaPonni,50,4,0
104749.jpg,normal,ADT45,60,8,0
110387.jpg,bacterial_panicle_blight,ADT45,75,2,0
101811.jpg,blast,ADT45,70,3,0
107013.jpg,normal,Ponni,55,8,0
106590.jpg,hispa,ADT45,65,7,0
104536.jpg,dead_heart,ADT45,75,5,0
100144.jpg,normal,ADT45,70,8,0
101593.jpg,bacterial_leaf_blight,KarnatakaPonni,50,0,0
101148.jpg,dead_heart,ADT45,75,5,0
100081.jpg,bacterial_leaf_streak,Onthanel,50,1,0
109961.jpg,hispa,AtchayaPonni,65,7,0
101874.jpg,bacterial_leaf_streak,Zonal,70,1,0
108316.jpg,blast,KarnatakaPonni,75,3,0
106415.jpg,brown_spot,ADT45,55,4,0
104678.jpg,bacterial_panicle_blight,ADT45,68,2,0
105315.jpg,normal,ADT45,50,8,0
107210.jpg,dead_heart,KarnatakaPonni,75,5,0
105227.jpg,tungro,ADT45,70,9,0
110291.jpg,dead_heart,ADT45,67,5,0
105726.jpg,normal,ADT45,60,8,0
108676.jpg,normal,ADT45,60,8,0
109045.jpg,bacterial_leaf_streak,ADT45,60,1,0
103621.jpg,brown_spot,ADT45,55,4,0
100947.jpg,dead_heart,ADT45,70,5,0
105615.jpg,tungro,ADT45,60,9,0
103702.jpg,bacterial_leaf_blight,ADT45,45,0,0
109768.jpg,bacterial_leaf_blight,ADT45,72,0,0
106684.jpg,tungro,ADT45,45,9,0
103304.jpg,normal,ADT45,60,8,0
100514.jpg,tungro,ADT45,70,9,0
106201.jpg,dead_heart,ADT45,70,5,0
107155.jpg,dead_heart,ADT45,72,5,0
106203.jpg,normal,Onthanel,70,8,0
102316.jpg,normal,ADT45,60,8,0
107906.jpg,hispa,Zonal,70,7,0
102933.jpg,blast,KarnatakaPonni,75,3,0
110133.jpg,hispa,AtchayaPonni,65,7,0
100019.jpg,downy_mildew,Zonal,55,6,0
110333.jpg,dead_heart,ADT45,72,5,0
100793.jpg,normal,ADT45,70,8,0
104147.jpg,dead_heart,ADT45,70,5,0
107778.jpg,normal,ADT45,67,8,0
104727.jpg,normal,ADT45,60,8,0
106394.jpg,hispa,ADT45,70,7,0
106892.jpg,brown_spot,ADT45,68,4,0
104682.jpg,hispa,ADT45,60,7,0
100775.jpg,hispa,ADT45,57,7,0
104510.jpg,bacterial_leaf_streak,ADT45,77,1,0
108580.jpg,normal,Ponni,55,8,0
100178.jpg,bacterial_leaf_streak,Onthanel,50,1,0
106459.jpg,bacterial_leaf_streak,Zonal,70,1,0
107549.jpg,bacterial_leaf_streak,ADT45,68,1,0
102609.jpg,bacterial_leaf_streak,Zonal,70,1,0
103824.jpg,tungro,ADT45,60,9,0
109895.jpg,tungro,Ponni,45,9,0
103309.jpg,normal,ADT45,70,8,0
103856.jpg,downy_mildew,KarnatakaPonni,70,6,0
110237.jpg,normal,ADT45,67,8,0
106034.jpg,blast,KarnatakaPonni,75,3,0
109154.jpg,blast,AtchayaPonni,50,3,0
107326.jpg,bacterial_leaf_blight,ADT45,72,0,0
108296.jpg,dead_heart,ADT45,70,5,0
106795.jpg,normal,Ponni,60,8,0
102323.jpg,bacterial_leaf_blight,ADT45,72,0,0
109426.jpg,normal,ADT45,60,8,0
108866.jpg,hispa,AtchayaPonni,65,7,0
104273.jpg,bacterial_leaf_blight,ADT45,55,0,0
102662.jpg,normal,Ponni,60,8,0
104552.jpg,normal,ADT45,67,8,0
100764.jpg,bacterial_leaf_streak,Zonal,70,1,0
102094.jpg,dead_heart,ADT45,70,5,0
102485.jpg,bacterial_panicle_blight,ADT45,77,2,0
109392.jpg,blast,KarnatakaPonni,75,3,0
106074.jpg,normal,ADT45,60,8,0
104124.jpg,tungro,ADT45,70,9,0
105644.jpg,dead_heart,ADT45,70,5,0
110305.jpg,blast,KarnatakaPonni,75,3,0
110217.jpg,bacterial_leaf_streak,Zonal,70,1,0
103668.jpg,hispa,ADT45,60,7,0
103872.jpg,tungro,Ponni,55,9,0
104519.jpg,brown_spot,ADT45,70,4,0
104918.jpg,hispa,AtchayaPonni,57,7,0
106489.jpg,blast,ADT45,70,3,0
107949.jpg,hispa,ADT45,68,7,0
101871.jpg,hispa,AtchayaPonni,65,7,0
106787.jpg,blast,IR20,50,3,0
102270.jpg,normal,ADT45,70,8,0
104125.jpg,hispa,AndraPonni,65,7,0
103263.jpg,dead_heart,ADT45,67,5,0
100195.jpg,normal,ADT45,70,8,0
108272.jpg,hispa,ADT45,50,7,0
109858.jpg,bacterial_leaf_streak,Zonal,70,1,0
101508.jpg,hispa,ADT45,60,7,0
104094.jpg,tungro,ADT45,60,9,0
103981.jpg,bacterial_leaf_streak,ADT45,68,1,0
105181.jpg,bacterial_panicle_blight,ADT45,70,2,0
109494.jpg,brown_spot,KarnatakaPonni,75,4,0
104134.jpg,normal,ADT45,65,8,0
110258.jpg,blast,ADT45,45,3,0
103869.jpg,blast,ADT45,45,3,0
102834.jpg,dead_heart,ADT45,70,5,0
104909.jpg,hispa,AndraPonni,65,7,0
100523.jpg,bacterial_leaf_blight,ADT45,55,0,0
102139.jpg,normal,Ponni,60,8,0
107293.jpg,normal,ADT45,60,8,0
106860.jpg,brown_spot,KarnatakaPonni,75,4,0
108544.jpg,normal,ADT45,60,8,0
107252.jpg,normal,ADT45,50,8,0
100862.jpg,dead_heart,IR20,70,5,0
109964.jpg,brown_spot,ADT45,70,4,0
106014.jpg,normal,ADT45,67,8,0
100844.jpg,normal,ADT45,70,8,0
106850.jpg,blast,ADT45,60,3,0
106581.jpg,normal,Ponni,60,8,0
108174.jpg,blast,ADT45,70,3,0
104658.jpg,tungro,ADT45,72,9,0
101441.jpg,normal,ADT45,60,8,0
102153.jpg,bacterial_panicle_blight,ADT45,75,2,0
101444.jpg,normal,ADT45,57,8,0
100347.jpg,blast,KarnatakaPonni,75,3,0
109999.jpg,normal,ADT45,50,8,0
104789.jpg,normal,ADT45,50,8,0
107928.jpg,bacterial_leaf_blight,ADT45,68,0,0
107965.jpg,blast,Zonal,70,3,0
106503.jpg,brown_spot,KarnatakaPonni,75,4,0
106585.jpg,hispa,AtchayaPonni,65,7,0
105194.jpg,brown_spot,ADT45,70,4,0
103449.jpg,blast,Ponni,47,3,0
109068.jpg,blast,ADT45,55,3,0
105677.jpg,bacterial_leaf_blight,ADT45,72,0,0
104841.jpg,hispa,KarnatakaPonni,70,7,0
102109.jpg,brown_spot,ADT45,72,4,0
103729.jpg,tungro,ADT45,72,9,0
104642.jpg,brown_spot,ADT45,72,4,0
109898.jpg,dead_heart,IR20,70,5,0
100877.jpg,blast,ADT45,70,3,0
100649.jpg,bacterial_leaf_blight,ADT45,72,0,0
105375.jpg,bacterial_panicle_blight,ADT45,75,2,0
109414.jpg,dead_heart,ADT45,67,5,0
108594.jpg,hispa,ADT45,45,7,0
110087.jpg,dead_heart,Ponni,80,5,0
104998.jpg,bacterial_leaf_streak,Onthanel,50,1,0
100150.jpg,bacterial_leaf_streak,Onthanel,50,1,0
105507.jpg,blast,ADT45,67,3,0
100260.jpg,downy_mildew,ADT45,60,6,0
108171.jpg,hispa,ADT45,60,7,0
105252.jpg,hispa,AtchayaPonni,50,7,0
100671.jpg,brown_spot,ADT45,72,4,0
100526.jpg,hispa,ADT45,50,7,0
107068.jpg,normal,ADT45,60,8,0
101498.jpg,blast,ADT45,70,3,0
102673.jpg,dead_heart,ADT45,70,5,0
104257.jpg,brown_spot,ADT45,72,4,0
101830.jpg,blast,ADT45,50,3,0
107761.jpg,bacterial_leaf_blight,ADT45,72,0,0
106008.jpg,brown_spot,ADT45,72,4,0
102397.jpg,normal,ADT45,50,8,0
103273.jpg,bacterial_leaf_streak,Zonal,70,1,0
103575.jpg,dead_heart,Ponni,80,5,0
101153.jpg,brown_spot,ADT45,70,4,0
108836.jpg,tungro,ADT45,67,9,0
107399.jpg,tungro,ADT45,60,9,0
105077.jpg,tungro,ADT45,70,9,0
102428.jpg,bacterial_leaf_streak,ADT45,77,1,0
104938.jpg,dead_heart,AndraPonni,65,5,0
109955.jpg,bacterial_panicle_blight,ADT45,80,2,0
106909.jpg,blast,Zonal,70,3,0
104549.jpg,normal,ADT45,65,8,0
103566.jpg,hispa,ADT45,50,7,0
104171.jpg,hispa,ADT45,70,7,0
101968.jpg,blast,ADT45,45,3,0
106993.jpg,hispa,AtchayaPonni,65,7,0
108584.jpg,dead_heart,ADT45,67,5,0
102704.jpg,downy_mildew,AtchayaPonni,45,6,0
109756.jpg,blast,ADT45,70,3,0
104566.jpg,brown_spot,Ponni,67,4,0
103164.jpg,hispa,ADT45,57,7,0
104069.jpg,blast,Zonal,70,3,0
107412.jpg,blast,Onthanel,50,3,0
106650.jpg,tungro,ADT45,60,9,0
102844.jpg,dead_heart,Onthanel,50,5,0
109019.jpg,blast,ADT45,70,3,0
101767.jpg,bacterial_leaf_blight,ADT45,55,0,0
102916.jpg,dead_heart,KarnatakaPonni,75,5,0
104832.jpg,blast,Ponni,47,3,0
100046.jpg,blast,KarnatakaPonni,75,3,0
100722.jpg,downy_mildew,ADT45,60,6,0
103444.jpg,dead_heart,ADT45,75,5,0
109312.jpg,tungro,ADT45,60,9,0
105184.jpg,hispa,ADT45,70,7,0
105160.jpg,tungro,ADT45,67,9,0
102103.jpg,blast,KarnatakaPonni,75,3,0
108173.jpg,normal,ADT45,65,8,0
109960.jpg,downy_mildew,Zonal,55,6,0
102980.jpg,downy_mildew,Surya,45,6,0
100579.jpg,dead_heart,AndraPonni,65,5,0
100997.jpg,hispa,AtchayaPonni,65,7,0
106045.jpg,brown_spot,KarnatakaPonni,75,4,0
103932.jpg,bacterial_panicle_blight,ADT45,75,2,0
106436.jpg,hispa,AtchayaPonni,65,7,0
102859.jpg,brown_spot,ADT45,55,4,0
103428.jpg,dead_heart,Ponni,80,5,0
101393.jpg,normal,ADT45,60,8,0
109341.jpg,bacterial_leaf_streak,Onthanel,50,1,0
110023.jpg,blast,Zonal,70,3,0
100632.jpg,bacterial_leaf_blight,ADT45,45,0,0
104385.jpg,bacterial_leaf_streak,Onthanel,50,1,0
105987.jpg,normal,Ponni,60,8,0
100045.jpg,blast,KarnatakaPonni,50,3,0
104775.jpg,normal,ADT45,60,8,0
108531.jpg,blast,ADT45,67,3,0
107586.jpg,tungro,ADT45,67,9,0
102314.jpg,bacterial_leaf_blight,ADT45,72,0,0
105394.jpg,normal,ADT45,70,8,0
109896.jpg,normal,Ponni,55,8,0
103406.jpg,bacterial_panicle_blight,ADT45,77,2,0
108946.jpg,bacterial_leaf_streak,Onthanel,50,1,0
100577.jpg,tungro,ADT45,72,9,0
100271.jpg,dead_heart,ADT45,80,5,0
108683.jpg,blast,KarnatakaPonni,75,3,0
105636.jpg,normal,ADT45,70,8,0
109789.jpg,hispa,ADT45,70,7,0
105117.jpg,tungro,ADT45,70,9,0
103345.jpg,hispa,ADT45,60,7,0
100020.jpg,dead_heart,ADT45,72,5,0
103465.jpg,dead_heart,ADT45,70,5,0
102471.jpg,normal,ADT45,60,8,0
102451.jpg,normal,Ponni,60,8,0
108459.jpg,normal,ADT45,60,8,0
108909.jpg,hispa,ADT45,45,7,0
108028.jpg,downy_mildew,Surya,45,6,0
104624.jpg,brown_spot,KarnatakaPonni,75,4,0
106280.jpg,bacterial_leaf_blight,ADT45,55,0,0
104878.jpg,dead_heart,ADT45,70,5,0
109287.jpg,blast,KarnatakaPonni,75,3,0
109194.jpg,brown_spot,ADT45,65,4,0
107292.jpg,hispa,AtchayaPonni,57,7,0
101303.jpg,bacterial_panicle_blight,ADT45,70,2,0
104429.jpg,blast,KarnatakaPonni,75,3,0
101330.jpg,tungro,ADT45,70,9,0
104774.jpg,brown_spot,ADT45,70,4,0
102181.jpg,hispa,AtchayaPonni,65,7,0
103458.jpg,bacterial_leaf_blight,ADT45,60,0,0
105502.jpg,dead_heart,ADT45,70,5,0
105240.jpg,dead_heart,ADT45,70,5,0
109318.jpg,dead_heart,ADT45,70,5,0
102382.jpg,brown_spot,ADT45,55,4,0
108381.jpg,normal,ADT45,70,8,0
106636.jpg,normal,RR,70,8,0
103905.jpg,tungro,Ponni,45,9,0
105115.jpg,tungro,ADT45,65,9,0
104368.jpg,blast,ADT45,70,3,0
105763.jpg,brown_spot,ADT45,70,4,0
107640.jpg,tungro,ADT45,60,9,0
108526.jpg,bacterial_leaf_blight,ADT45,72,0,0
108114.jpg,normal,ADT45,70,8,0
106017.jpg,hispa,ADT45,70,7,0
105003.jpg,brown_spot,ADT45,68,4,0
106061.jpg,blast,ADT45,70,3,0
104910.jpg,hispa,AndraPonni,65,7,0
103596.jpg,brown_spot,ADT45,60,4,0
102633.jpg,tungro,ADT45,60,9,0
109802.jpg,hispa,ADT45,45,7,0
105271.jpg,dead_heart,ADT45,70,5,0
106796.jpg,brown_spot,ADT45,50,4,0
105801.jpg,normal,Ponni,60,8,0
102216.jpg,dead_heart,ADT45,70,5,0
108624.jpg,dead_heart,KarnatakaPonni,75,5,0
110255.jpg,normal,ADT45,70,8,0
109723.jpg,tungro,ADT45,45,9,0
103979.jpg,dead_heart,ADT45,70,5,0
106884.jpg,tungro,ADT45,72,9,0
106420.jpg,hispa,Zonal,70,7,0
106421.jpg,brown_spot,KarnatakaPonni,50,4,0
100859.jpg,dead_heart,ADT45,72,5,0
101496.jpg,downy_mildew,ADT45,70,6,0
107481.jpg,hispa,ADT45,57,7,0
102736.jpg,dead_heart,KarnatakaPonni,75,5,0
109257.jpg,tungro,ADT45,60,9,0
104554.jpg,brown_spot,KarnatakaPonni,75,4,0
103260.jpg,downy_mildew,ADT45,60,6,0
102995.jpg,tungro,ADT45,60,9,0
106896.jpg,hispa,ADT45,50,7,0
109338.jpg,dead_heart,Zonal,70,5,0
107321.jpg,brown_spot,ADT45,45,4,0
110296.jpg,dead_heart,ADT45,67,5,0
107178.jpg,bacterial_leaf_blight,ADT45,55,0,0
109389.jpg,tungro,ADT45,70,9,0
107843.jpg,blast,ADT45,70,3,0
100803.jpg,dead_heart,AndraPonni,65,5,0
104479.jpg,bacterial_leaf_streak,Zonal,70,1,0
108945.jpg,dead_heart,ADT45,70,5,0
106790.jpg,dead_heart,Onthanel,50,5,0
107927.jpg,hispa,ADT45,68,7,0
104113.jpg,dead_heart,RR,70,5,0
103537.jpg,tungro,ADT45,70,9,0
107714.jpg,blast,KarnatakaPonni,75,3,0
108808.jpg,brown_spot,ADT45,70,4,0
107279.jpg,hispa,ADT45,45,7,0
109661.jpg,hispa,AndraPonni,65,7,0
105193.jpg,blast,ADT45,60,3,0
105035.jpg,hispa,ADT45,50,7,0
100248.jpg,bacterial_leaf_blight,Ponni,47,0,0
104812.jpg,downy_mildew,ADT45,70,6,0
100330.jpg,bacterial_leaf_blight,ADT45,45,0,0
102004.jpg,hispa,ADT45,70,7,0
106754.jpg,bacterial_leaf_blight,ADT45,72,0,0
106844.jpg,normal,Ponni,60,8,0
110183.jpg,hispa,ADT45,60,7,0
102281.jpg,normal,ADT45,60,8,0
108611.jpg,normal,ADT45,60,8,0
105829.jpg,normal,ADT45,60,8,0
103457.jpg,hispa,AtchayaPonni,65,7,0
104252.jpg,normal,Ponni,55,8,0
101627.jpg,dead_heart,ADT45,70,5,0
105679.jpg,blast,ADT45,70,3,0
110095.jpg,hispa,ADT45,70,7,0
103488.jpg,dead_heart,KarnatakaPonni,75,5,0
100152.jpg,normal,ADT45,60,8,0
101366.jpg,normal,ADT45,57,8,0
107024.jpg,dead_heart,ADT45,65,5,0
107253.jpg,tungro,Zonal,55,9,0
103544.jpg,dead_heart,ADT45,70,5,0
108741.jpg,dead_heart,ADT45,65,5,0
106274.jpg,normal,ADT45,50,8,0
107559.jpg,dead_heart,ADT45,80,5,0
103709.jpg,dead_heart,ADT45,80,5,0
100989.jpg,blast,ADT45,60,3,0
109856.jpg,normal,Ponni,60,8,0
101073.jpg,bacterial_panicle_blight,AndraPonni,65,2,0
107614.jpg,normal,ADT45,67,8,0
103873.jpg,dead_heart,ADT45,80,5,0
104009.jpg,dead_heart,ADT45,75,5,0
101562.jpg,normal,ADT45,60,8,0
108679.jpg,hispa,ADT45,50,7,0
108167.jpg,hispa,ADT45,70,7,0
109749.jpg,blast,ADT45,55,3,0
105454.jpg,bacterial_leaf_streak,Zonal,70,1,0
106558.jpg,tungro,ADT45,60,9,0
109650.jpg,normal,ADT45,60,8,0
109528.jpg,dead_heart,ADT45,67,5,0
104324.jpg,bacterial_leaf_blight,ADT45,72,0,0
108345.jpg,dead_heart,KarnatakaPonni,75,5,0
106278.jpg,normal,ADT45,70,8,0
106717.jpg,normal,ADT45,70,8,0
105075.jpg,blast,ADT45,45,3,0
102951.jpg,blast,Ponni,55,3,0
105304.jpg,dead_heart,KarnatakaPonni,75,5,0
106535.jpg,hispa,ADT45,50,7,0
101256.jpg,normal,ADT45,67,8,0
110001.jpg,normal,ADT45,70,8,0
101343.jpg,blast,ADT45,50,3,0
103123.jpg,brown_spot,ADT45,45,4,0
109609.jpg,tungro,ADT45,45,9,0
107090.jpg,downy_mildew,AtchayaPonni,45,6,0
108052.jpg,tungro,ADT45,60,9,0
104662.jpg,hispa,AtchayaPonni,65,7,0
102252.jpg,blast,IR20,50,3,0
106385.jpg,normal,ADT45,60,8,0
108132.jpg,brown_spot,ADT45,70,4,0
104361.jpg,bacterial_leaf_blight,ADT45,55,0,0
103518.jpg,brown_spot,ADT45,72,4,0
104810.jpg,normal,ADT45,50,8,0
102161.jpg,hispa,ADT45,50,7,0
104131.jpg,dead_heart,ADT45,80,5,0
110202.jpg,brown_spot,ADT45,50,4,0
104447.jpg,bacterial_leaf_streak,Zonal,70,1,0
108963.jpg,blast,AtchayaPonni,65,3,0
105547.jpg,dead_heart,ADT45,70,5,0
101660.jpg,downy_mildew,Surya,45,6,0
107773.jpg,normal,ADT45,60,8,0
104748.jpg,hispa,AndraPonni,65,7,0
100618.jpg,hispa,AtchayaPonni,65,7,0
105028.jpg,blast,ADT45,50,3,0
109373.jpg,hispa,KarnatakaPonni,70,7,0
106962.jpg,brown_spot,ADT45,50,4,0
110101.jpg,blast,KarnatakaPonni,50,3,0
103887.jpg,normal,ADT45,50,8,0
102928.jpg,normal,ADT45,70,8,0
